random;train;test;diff
c237;0,0278442181800672;0,0268741009713931;9,70117208674091e-04
c238;0,0276993008959510;0,0274494227037670;2,49878192183996e-04
c239;0,0275923001737301;0,0278697213563346;2,77421182604522e-04
c240;0,0277292670691716;0,0273206116425670;4,08655426604530e-04
c241;0,0278469354287595;0,0268739062468441;9,73029181915407e-04
c242;0,0276098575105873;0,0278094601858438;1,99602675256514e-04
c243;0,0276485888578434;0,0276513931168209;2,80425897750125e-06
c244;0,0275969714294009;0,0278606158084225;2,63644379021523e-04
c245;0,0277187615135299;0,0273792331320366;3,39528381493301e-04
c246;0,0278693523275204;0,0267851989255542;1,08415340196621e-03
c247;0,0280519570589628;0,0259833430050771;2,06861405388567e-03
c248;0,0279407115767678;0,0264845924315554;1,45611914521232e-03
c249;0,0278181062684456;0,0269621279738307;8,55978294614871e-04
c250;0,0273225631378567;0,0289496738019288;1,62711066407212e-03
r201;0,0276249881195088;0,0277465323349963;1,21544215487501e-04
r202;0,0275186360037805;0,0281684796433990;6,49843639618512e-04
r203;0,0274330152542991;0,0285093567564553;1,07634150215622e-03
r204;0,0274316116744661;0,0285169175063081;1,08530583184194e-03
r205;0,0275620592271201;0,0279944683450379;4,32409117917764e-04
r206;0,0277581823433469;0,0272145306855273;5,43651657819676e-04
r207;0,0274408761881247;0,0284836598314471;1,04278364332236e-03
r208;0,0277892553416820;0,0270863052909028;7,02950050779173e-04
r209;0,0275467382375321;0,0280577815064660;5,11043268933909e-04
r210;0,0278125530348282;0,0269929928497260;8,19560185102236e-04
r211;0,0274410006932303;0,0284826669606596;1,04166626742929e-03
r212;0,0277521673899124;0,0272347044107648;5,17462979147520e-04
r213;0,0279463644302489;0,0264671569708035;1,47920745944538e-03
r214;0,0277791229074151;0,0271257511643910;6,53371743024073e-04
r215;0,0280273783138037;0,0261478801525952;1,87949816120847e-03
r216;0,0275928421829521;0,0278721282100023;2,79286027050164e-04
r217;0,0276708421957936;0,0275631229812802;1,07719214513476e-04
r218;0,0275268926575941;0,0281358907459373;6,08998088343242e-04
r219;0,0278980776807480;0,0266545670452773;1,24351063547063e-03
r220;0,0277523289187875;0,0272373007917602;5,15028127027372e-04
r221;0,0276494823490398;0,0276478687713426;1,61357769722092e-06
r222;0,0277135655184671;0,0273931312772619;3,20434241205189e-04
r223;0,0279870689541183;0,0263014439135742;1,68562504054405e-03
r224;0,0278500286892320;0,0268455830186514;1,00444567058057e-03
r225;0,0274212939759493;0,0285600012106386;1,13870723468930e-03
r226;0,0276210167714914;0,0277615425717886;1,40525800297171e-04
r227;0,0276060082209296;0,0278221960102607;2,16187789331121e-04
r228;0,0274272052446125;0,0285373148407638;1,11010959615129e-03
r229;0,0276450363766840;0,0276656547209904;2,06183443064341e-05
r230;0,0276440559889805;0,0276694469417934;2,53909528129120e-05
r231;0,0277973534498018;0,0270552325377253;7,42120912076503e-04
r232;0,0275211129338688;0,0281612690342178;6,40156100349017e-04
r233;0,0277981735605474;0,0270530405326096;7,45133027937817e-04
r234;0,0276956356372801;0,0274628049731562;2,32830664123877e-04
r235;0,0279556922324689;0,0264225752777300;1,53311695473894e-03
r236;0,0275232490562466;0,0281488248918143;6,25575835567754e-04
r237;0,0279168622599792;0,0265876286745562;1,32923358542302e-03
r238;0,0277138338918171;0,0273892191409486;3,24614750868518e-04
r239;0,0276758237307963;0,0275418406580950;1,33983072701252e-04
r240;0,0280730589047423;0,0259585744306552;2,11448447408714e-03
r241;0,0279741860857151;0,0263489982673557;1,62518781835939e-03
r242;0,0274723370787170;0,0283548310792854;8,82494000568477e-04
r243;0,0275405292763390;0,0280808389160255;5,40309639686459e-04
r244;0,0276768593780289;0,0275387619087182;1,38097469310768e-04
r245;0,0274384267007437;0,0284919013017699;1,05347460102620e-03
r246;0,0276396905678129;0,0276867269323806;4,70363645677895e-05
r247;0,0275225651185502;0,0281597845578329;6,37219439282754e-04
r248;0,0276702546302537;0,0275648252536640;1,05429376589635e-04
r249;0,0274917840680217;0,0282836652069633;7,91881138941672e-04
r250;0,0275265906515714;0,0281379808707066;6,11390219135210e-04
c251;0,0277584310006576;0,0272211905336453;5,37240467012277e-04
c252;0,0276283940436668;0,0277300450642583;1,01651020591578e-04
c253;0,0274458259783305;0,0284733866010432;1,02756062271275e-03
c254;0,0276218628286977;0,0277608054728321;1,38942644134436e-04
c255;0,0276548157574560;0,0276260058705146;2,88098869413965e-05
c256;0,0274696812117777;0,0283715931512153;9,01911939437661e-04
c257;0,0274077305789935;0,0286088984100914;1,20116783109795e-03
c258;0,0271413926291213;0,0296915664731406;2,55017384401932e-03
c259;0,0276565598034868;0,0276199689051359;3,65908983508377e-05
c260;0,0271101536164588;0,0298081799347595;2,69802631830070e-03
c261;0,0276598862357550;0,0276067938201570;5,30924155980918e-05
c262;0,0274469846105153;0,0284544480290929;1,00746341857755e-03
c263;0,0275196840664718;0,0281745914258645;6,54907359392755e-04
c264;0,0275512777601441;0,0280433494711403;4,92071710996245e-04
c265;0,0276153133318714;0,0277857195921684;1,70406260296997e-04
c266;0,0275443131872687;0,0280631765452771;5,18863358008374e-04
c267;0,0277028417582298;0,0274297331056871;2,73108652542743e-04
c268;0,0276336859480627;0,0277097556649705;7,60697169078159e-05
c269;0,0274590055055259;0,0284369375420743;9,77932036548401e-04
c270;0,0275936674806553;0,0278688370938952;2,75169613239964e-04
c271;0,0277315783329505;0,0273221643947581;4,09413938192403e-04
c272;0,0277125738805756;0,0273952065508295;3,17367329746063e-04
c273;0,0276881771779310;0,0274932155259150;1,94961652015959e-04
c274;0,0273539941494629;0,0288723888276749;1,51839467821209e-03
c275;0,0278031021156453;0,0270402314652273;7,62870650417930e-04
c276;0,0272615677836611;0,0291681212587990;1,90655347513795e-03
c277;0,0273183802629786;0,0290052408776803;1,68686061470171e-03
c278;0,0276966864427877;0,0274530995841429;2,43586858644739e-04
c279;0,0275971950918513;0,0278541805644913;2,56985472640046e-04
c280;0,0274242854136103;0,0285226697861398;1,09838437252950e-03
c281;0,0277058906775012;0,0274227564736821;2,83134203819122e-04
c282;0,0276112864389193;0,0278044401692480;1,93153730328695e-04
c283;0,0279431945687160;0,0264378167379677;1,50537783074829e-03
c284;0,0276670109460367;0,0275789623508634;8,80485951733727e-05
c285;0,0277155841065877;0,0273889293936397;3,26654712947978e-04
c286;0,0274927818667426;0,0282773736088984;7,84591742155807e-04
c287;0,0272910928465900;0,0290972824021538;1,80618955556384e-03
c288;0,0273352738597950;0,0289113782264216;1,57610436662657e-03
c289;0,0278975897259317;0,0266539313933271;1,24365833260451e-03
c290;0,0277321520280418;0,0273200496588728;4,12102369168988e-04
c291;0,0276003240437106;0,0278399789670160;2,39654923305355e-04
c292;0,0277492532097330;0,0272497141244723;4,99539085260643e-04
c293;0,0276824052151803;0,0275178224685955;1,64582746584822e-04
c294;0,0279282646404214;0,0265123055939116;1,41595904650981e-03
c295;0,0276335667008427;0,0277136567275356;8,00900266928438e-05
c296;0,0276675424195233;0,0275768995193090;9,06429002143216e-05
c297;0,0281075269041528;0,0258527376412665;2,25478926288635e-03
c298;0,0277032447695598;0,0274314525180631;2,71792251496792e-04
c299;0,0279094041529088;0,0266304005605667;1,27900359234216e-03
c300;0,0277305054490988;0,0273080734682764;4,22431980822448e-04
r251;0,0276996656493280;0,0274469462627175;2,52719386610464e-04
r252;0,0274882848347073;0,0282860354077340;7,97750573026636e-04
r253;0,0278689644843697;0,0267609434535982;1,10802103077155e-03
r254;0,0274638061545708;0,0283877463294921;9,23940174921343e-04
r255;0,0275671285059240;0,0279755319834634;4,08403477539388e-04
r256;0,0279767538947761;0,0263465847347537;1,63016916002245e-03
r257;0,0275811289877194;0,0279208141712126;3,39685183493210e-04
r258;0,0277107493807601;0,0274022140702273;3,08535310532793e-04
r259;0,0279042954921813;0,0266213471541563;1,28294833802495e-03
r260;0,0271520323439747;0,0296461700619210;2,49413771794632e-03
r261;0,0276175957763903;0,0277763571409045;1,58761364514256e-04
r262;0,0273951716282364;0,0286675057212432;1,27233409300677e-03
r263;0,0276799227517185;0,0275266515150503;1,53271236668279e-04
r264;0,0280577062345260;0,0260128065503946;2,04489968413141e-03
r265;0,0276907116646976;0,0274829001125332;2,07811552164414e-04
r266;0,0275900974427119;0,0278843993015760;2,94301858864133e-04
r267;0,0272652883399628;0,0291716101024316;1,90632176246886e-03
r268;0,0275893166930527;0,0278889517901608;2,99635097108147e-04
r269;0,0276036971151888;0,0278302687560597;2,26571640870917e-04
r270;0,0275406787422730;0,0280859896875993;5,45310945326265e-04
r271;0,0273727728413711;0,0287523819599186;1,37960911854753e-03
r272;0,0275615899551689;0,0279995893131975;4,37999358028573e-04
r273;0,0274751401540725;0,0283443429477288;8,69202793656338e-04
r274;0,0275604779573781;0,0280011748497011;4,40696892323025e-04
r275;0,0278005421581080;0,0270438701741175;7,56671983990445e-04
r276;0,0274833029330958;0,0283171411087414;8,33838175645571e-04
r277;0,0277391124756475;0,0272898339590221;4,49278516625424e-04
r278;0,0274442303806704;0,0284656911911908;1,02146081052040e-03
r279;0,0276022234379338;0,0278382749039613;2,36051466027492e-04
r280;0,0275255143823743;0,0281434027740397;6,17888391665395e-04
r281;0,0278704480244769;0,0267637016533984;1,10674637107852e-03
r282;0,0280285169477378;0,0261332035799821;1,89531336775564e-03
r283;0,0272237994267772;0,0293548931033092;2,13109367653207e-03
r284;0,0273972677492183;0,0286501688755972;1,25290112637889e-03
r285;0,0276130108336330;0,0277932386366992;1,80227803066244e-04
r286;0,0277227701575052;0,0273594173834565;3,63352774048704e-04
r287;0,0277083429222298;0,0274131934291607;2,95149493069132e-04
r288;0,0274321176256216;0,0285138202461950;1,08170262057342e-03
r289;0,0275992577755371;0,0278479358798218;2,48678104284625e-04
r290;0,0274077117515239;0,0286188424540491;1,21113070252522e-03
r291;0,0277652757061894;0,0271856033354562;5,79672370733239e-04
r292;0,0276751596946385;0,0275445857850897;1,30573909548803e-04
r293;0,0275147984442869;0,0281858335443748;6,71035100087907e-04
r294;0,0276855199174562;0,0275034617948908;1,82058122565415e-04
r295;0,0275604770298170;0,0280032017458017;4,42724715984732e-04
r296;0,0275563729023203;0,0280211036510367;4,64730748716415e-04
r297;0,0273080750925650;0,0290041257898500;1,69605069728503e-03
r298;0,0275354300826750;0,0281074242990776;5,71994216402652e-04
r299;0,0276478210813123;0,0276545597389255;6,73865761321654e-06
r300;0,0275844235613018;0,0279072690341335;3,22845472831703e-04
c301;0,0278536106511542;0,0268474613124683;1,00614933868589e-03
c302;0,0273233511417861;0,0289520464364129;1,62869529462680e-03
c303;0,0277151969391907;0,0273821630107988;3,33033928391888e-04
c304;0,0279196552018504;0,0265730384200051;1,34661678184528e-03
c305;0,0276042484271391;0,0278292043540414;2,24955926902300e-04
c306;0,0279014685840631;0,0266118214349119;1,28964714915124e-03
c307;0,0278571383040102;0,0268042965970955;1,05284170691473e-03
c308;0,0278590952541431;0,0267840165356949;1,07507871844817e-03
c309;0,0276202362478845;0,0277601488375239;1,39912589639437e-04
c310;0,0273617057347735;0,0287788114494048;1,41710571463121e-03
c311;0,0273966201355119;0,0286487251222600;1,25210498674811e-03
c312;0,0277783550632451;0,0271365317639528;6,41823299292275e-04
c313;0,0277096084189626;0,0274077226446744;3,01885774288243e-04
c314;0,0274235264893918;0,0285670524320358;1,14352594264400e-03
c315;0,0278726492292920;0,0267875890617279;1,08506016756416e-03
c316;0,0275661418154726;0,0279789589149567;4,12817099484163e-04
c317;0,0276969356075237;0,0274592719968320;2,37663610691663e-04
c318;0,0278996533240462;0,0266684514093807;1,23120191466548e-03
c319;0,0275121140025291;0,0282042696565088;6,92155653979665e-04
c320;0,0279398968447765;0,0264798102917827;1,46008655299373e-03
c321;0,0276139394993983;0,0277897819042400;1,75842404841635e-04
c322;0,0275520425144277;0,0280479919459883;4,95949431560588e-04
c323;0,0277984754690256;0,0270642337072184;7,34241761807239e-04
c324;0,0278149717597070;0,0269699104044746;8,45061355232397e-04
c325;0,0273927217057955;0,0286494594610746;1,25673775527911e-03
c326;0,0274018369787202;0,0286442272185294;1,24239023980921e-03
c327;0,0277961759089915;0,0270595786057231;7,36597303268336e-04
c328;0,0277486554474389;0,0272580771340840;4,90578313354823e-04
c329;0,0275182548485815;0,0281719889445509;6,53734095969371e-04
c330;0,0273740235152387;0,0287612697132524;1,38724619801369e-03
c331;0,0277695606214455;0,0271614872947877;6,08073326657837e-04
c332;0,0269764892874832;0,0303359287321109;3,35943944462769e-03
c333;0,0275051565048056;0,0282323609581009;7,27204453295330e-04
c334;0,0276175535356084;0,0277749430981207;1,57389562512364e-04
c335;0,0277063647250839;0,0274260466727289;2,80318052354993e-04
c336;0,0276375503958312;0,0276956749987434;5,81246029121504e-05
c337;0,0280642341468561;0,0259900814131711;2,07415273368494e-03
c338;0,0275145577221446;0,0281906622412712;6,76104519126541e-04
c339;0,0277283222134383;0,0273424529173702;3,85869296068056e-04
c340;0,0282497596661442;0,0252150098209957;3,03474984514848e-03
c341;0,0276752205160642;0,0275460646241755;1,29155891888746e-04
c342;0,0277487385963424;0,0272463166616061;5,02421934736270e-04
c343;0,0275285389796351;0,0281313635277732;6,02824548138110e-04
c344;0,0275307730654214;0,0281328548638733;6,02081798451885e-04
c345;0,0278337131653032;0,0269013607872804;9,32352378022791e-04
c346;0,0271140278515716;0,0298453923407165;2,73136448914492e-03
c347;0,0279654592380515;0,0263898641540058;1,57559508404578e-03
c348;0,0277452524957072;0,0272623707242861;4,82881771421091e-04
c349;0,0276373348497848;0,0276966614402080;5,93265904232400e-05
c350;0,0276647104856811;0,0275838261193463;8,08843663347714e-05
r301;0,0279852682699578;0,0263107801753073;1,67448809465044e-03
r302;0,0276959631046550;0,0274619186320372;2,34044472617771e-04
r303;0,0272548749799436;0,0292314963559991;1,97662137605557e-03
r304;0,0276411966611572;0,0276810928224457;3,98961612884732e-05
r305;0,0278520055094720;0,0268443183001045;1,00768720936745e-03
r306;0,0278280181226891;0,0269326072927933;8,95410829895756e-04
r307;0,0277042012849654;0,0274293811194768;2,74820165488542e-04
r308;0,0274485253162369;0,0284531499422883;1,00462462605145e-03
r309;0,0273528785253346;0,0288389729207243;1,48609439538968e-03
r310;0,0277979626610810;0,0270483420466328;7,49620614448259e-04
r311;0,0278877198491816;0,0267058810025934;1,18183884658822e-03
r312;0,0275926380726042;0,0278773522222989;2,84714149694703e-04
r313;0,0275401799548129;0,0280874068106560;5,47226855843172e-04
r314;0,0274563937911298;0,0284175119385855;9,61118147455742e-04
r315;0,0276957258184886;0,0274619126795281;2,33813138960481e-04
r316;0,0275896032222516;0,0278867052680379;2,97102045786209e-04
r317;0,0278648957336052;0,0267807709854504;1,08412474815480e-03
r318;0,0276906372178065;0,0274836622153064;2,06975002500186e-04
r319;0,0277750955835093;0,0271419756575747;6,33119925934674e-04
r320;0,0275142714027333;0,0281944698242010;6,80198421467725e-04
r321;0,0277432733063700;0,0272683405355539;4,74932770816058e-04
r322;0,0274772625912122;0,0283334046962465;8,56142105034395e-04
r323;0,0281182730883867;0,0257696133819476;2,34865970643910e-03
r324;0,0276126903405941;0,0277945879287445;1,81897588150435e-04
r325;0,0276203574447725;0,0277647288948114;1,44371450038903e-04
r326;0,0277011449883828;0,0274421788762618;2,58966112120965e-04
r327;0,0277390698644450;0,0272875494298062;4,51520434638766e-04
r328;0,0276232831100372;0,0277523792986880;1,29096188650844e-04
r329;0,0277719692268035;0,0271521394972606;6,19829729542973e-04
r330;0,0273454764686261;0,0288533448670153;1,50786839838924e-03
r331;0,0274784701594566;0,0283389328168530;8,60462657396470e-04
r332;0,0275610132052452;0,0280057053894442;4,44692184198958e-04
r333;0,0275865977288300;0,0278967183288607;3,10120600030665e-04
r334;0,0275861253022646;0,0278996360728048;3,13510770540260e-04
r335;0,0274966064253034;0,0282634717733075;7,66865348004124e-04
r336;0,0279767402649437;0,0263261699837301;1,65057028121364e-03
r337;0,0275448464020156;0,0280674562239263;5,22609821910699e-04
r338;0,0276686223287818;0,0275719122390765;9,67100897053090e-05
r339;0,0275215377499411;0,0281611267628587;6,39589012917646e-04
r340;0,0277148363337213;0,0273868711039926;3,27965229728677e-04
r341;0,0275878341415255;0,0278951412783826;3,07307136857057e-04
r342;0,0275159638735046;0,0281793995779255;6,63435704420876e-04
r343;0,0276542941815754;0,0276286316437672;2,56625378082000e-05
r344;0,0273846460845253;0,0287074575215533;1,32281143702796e-03
r345;0,0275325586594903;0,0281167222188565;5,84163559366160e-04
r346;0,0282543022433251;0,0252052685894770;3,04903365384815e-03
r347;0,0279527186622033;0,0264368769137292;1,51584174847415e-03
r348;0,0278693900426382;0,0267681613329427;1,10122870969548e-03
r349;0,0281396574197810;0,0256568498182365;2,48280760154450e-03
r350;0,0277212546743760;0,0273621301728424;3,59124501533619e-04
c351;0,0276884617602467;0,0274944421698226;1,94019590424067e-04
c352;0,0276611465880753;0,0276021592289879;5,89873590873674e-05
c353;0,0274084069140031;0,0286073970667563;1,19899015275322e-03
c354;0,0277678015512902;0,0271878720415608;5,79929509729377e-04
c355;0,0279563245019959;0,0263947153534489;1,56160914854696e-03
c356;0,0277474258449623;0,0272579281719015;4,89497673060793e-04
c357;0,0272720625883154;0,0291388279193157;1,86676533100032e-03
